,seller_id,total_orders,total_revenue,delayed_orders,avg_delivery_delay,avg_review_score,one_star_pct,delay_pct
18,0176f73cc1195f367f7b32db1e5b3aa8,38,6020.110000000001,4,-8.945945945945946,4.078947368421052,10.526315789473683,10.526315789473683
19,01bcc9d254a0143f0ce9791b960b2a47,11,1798.87,0,-18.3,4.4,0.0,0.0
20,01c97ebb5cdac52891c0ed1c37ba0012,9,756.0,0,-8.222222222222221,4.222222222222222,0.0,0.0
21,01cf7e3d21494c41fb86034f2e714fa1,61,11738.18,3,-15.152542372881356,4.15,11.475409836065573,4.918032786885246
22,01ed254b9ff8407dfb9d99ba1e17d923,5,1533.71,0,-17.0,5.0,0.0,0.0
23,01fd077212124329bac32490e8ef80d9,31,1783.3600000000001,1,-11.258064516129032,4.161290322580645,9.67741935483871,3.225806451612903
24,01fdefa7697d26ad920e9e0346d4bd1b,129,17690.07,7,-13.7421875,4.3515625,6.2015503875969,5.426356589147287
25,0241d4d5d36f10f80c644447315af0bd,238,38251.61,11,-12.995798319327731,4.350210970464135,7.563025210084033,4.621848739495799
26,0249d282d911d23cb8b869ab49c99f53,11,531.88,2,-8.363636363636363,4.2727272727272725,0.0,18.181818181818183
27,024b564ae893ce8e9bfa02c10a401ece,2,918.4000000000001,0,-37.0,4.5,0.0,0.0
28,028872bfa080090a9d0abd4f1af168f8,1,117.87,0,-15.0,5.0,0.0,0.0
29,02a2272692e13558373c66db98f05e2e,2,93.85,0,,3.0,50.0,0.0
30,02b72cdeb9cfcc429f1af6f4e3f3b737,4,748.6400000000001,0,-9.0,4.75,0.0,0.0
31,02c988090b766852e088c69d7fb3b551,13,1836.95,0,-11.083333333333334,4.583333333333333,7.6923076923076925,0.0
32,02d35243ea2e497335cd0f076b45675d,14,6399.95,4,-6.142857142857143,2.642857142857143,42.857142857142854,28.57142857142857
33,02dcd3e8e25bee036e32512bcf175493,14,1804.07,4,-6.3076923076923075,3.857142857142857,28.57142857142857,28.57142857142857
34,02ecc2a19303f05e59ce133fd923fff7,21,5742.4,0,-14.952380952380953,4.619047619047619,0.0,0.0
35,02f5837340d7eb4f653d676c7256523a,30,4463.88,1,-17.333333333333332,4.833333333333333,3.3333333333333335,3.3333333333333335
36,02f623a8eb246f3c5f7c2f96462654e6,44,7207.63,3,-10.704545454545455,4.558139534883721,4.545454545454546,6.8181818181818175
37,0307f7565ff85b299b6e5ef162b1b1a9,7,5003.57,0,-16.666666666666668,3.142857142857143,28.57142857142857,0.0
38,0336182e1b3e92f029d5354832045fdf,1,47.370000000000005,0,-42.0,2.0,0.0,0.0
39,034b9387752bfa309f350a70cd45ffa3,8,240.26,0,-15.375,4.5,0.0,0.0
40,038b75b729c8a9a04b0d07cba7eabe86,2,557.8499999999999,1,-1.5,3.5,0.0,50.0
41,039b29ff3b3473435d0cd59040575de9,9,215.55,0,-10.777777777777779,4.444444444444445,0.0,0.0
42,039e6ad9dae79614493083e241147386,5,13273.42,1,-12.2,4.0,20.0,20.0
43,03a2a6dcbe45d639c4dc2a0d24769c40,9,1250.6599999999999,1,-12.555555555555555,4.111111111111111,11.11111111111111,11.11111111111111
44,03bd479e1d9484cdb14104d3023f7321,3,417.4200000000001,0,-5.666666666666667,4.333333333333333,0.0,0.0
45,0417b067eeab773d2f7061a726dc477f,13,2501.75,3,-3.923076923076923,3.923076923076923,23.076923076923077,23.076923076923077
46,042573af89b6d931f672efaf789d8358,3,478.57000000000005,1,-1.0,3.6666666666666665,33.33333333333333,33.33333333333333
47,04308b1ee57b6625f47df1d56f00eedf,94,63184.99,7,-11.576086956521738,3.882978723404255,18.085106382978726,7.446808510638298
48,0432ead42b6c8a0bdf68154add917fdf,85,8999.62,2,-13.182926829268293,4.458823529411765,8.235294117647058,2.3529411764705883
49,044668ccd5316b12a7cf0d54a156e3e9,3,191.35,0,-30.666666666666668,5.0,0.0,0.0
50,04843805947f0fc584fc1969b6e50fe7,1,1474.76,0,0.0,5.0,0.0,0.0
51,048c2757535328e0d7dac690ad3c0aae,51,10551.06,6,-10.0,4.18,9.803921568627452,11.76470588235294
52,04aa0a1c5ce6b222003403a3e11c3cc0,11,6339.51,2,-11.636363636363637,4.090909090909091,18.181818181818183,18.181818181818183
53,04aba03279157f6d4e0fe8ccaf21963c,16,2922.33,1,-13.933333333333334,4.3125,6.25,6.25
54,04e38a233f726ef161074ab1c9b0399a,23,1811.27,1,-5.578947368421052,3.652173913043478,17.391304347826086,4.3478260869565215
55,04ee0ec01589969663ba5967c0e0bdc0,1,314.32,0,-13.0,5.0,0.0,0.0
56,04fdea0c111866e6cf812f1570d6b5bd,10,1261.95,1,-10.25,3.2,20.0,10.0
57,0509040ea3fe50071181bbc359eb7738,89,5183.1,4,-10.655172413793103,4.482758620689655,1.1235955056179776,4.49438202247191
58,052577151711aec5c744fe12e66db3e1,4,2970.42,0,-12.0,2.25,50.0,0.0
59,054694fa03fe82cec4b7551487331d74,21,10703.75,6,-0.9,3.4761904761904763,23.809523809523807,28.57142857142857
60,056b4ada5bbc2c50cc7842547dda6b51,65,13639.41,7,-12.453125,4.171875,12.307692307692308,10.76923076923077
61,0570350b23eda5444f8d1d9544932058,6,751.76,0,-14.666666666666666,5.0,0.0,0.0
62,05730013efda596306417c3b09302475,4,1168.67,0,-11.5,5.0,0.0,0.0
63,058cb5aeb36d7c0fcae20fc85d5e0a59,12,2107.42,1,-11.090909090909092,3.5833333333333335,25.0,8.333333333333332
64,058fd0aa2bfdb2274e05e1ae971dabb6,61,8555.8,4,-11.933333333333334,4.377049180327869,8.19672131147541,6.557377049180328
65,05a48cc8859962767935ab9087417fbb,1,59.39,0,-18.0,5.0,0.0,0.0
66,05a940b4ecae36cadfd8e93bd9c43257,10,1148.94,0,-14.88888888888889,3.9,20.0,0.0
67,05aebce0b5c8f0d41b29b686f2d05fd3,2,120.88,0,-2.5,5.0,0.0,0.0
68,05ca864204d09595ae591b93ea9cf93d,1,188.42000000000002,0,0.0,5.0,0.0,0.0
69,05d2173d43ea568aa0540eba70d2ca76,62,7438.929999999999,3,-11.64516129032258,4.183333333333334,8.064516129032258,4.838709677419355
70,05e107217c7266362fd44b75b2cd4cc4,5,275.39,1,-5.8,4.2,0.0,20.0
71,05f51e13da97139648b8125c31e5f51b,60,15788.3,9,-9.842105263157896,4.066666666666666,18.333333333333332,15.0
72,05feb94f19d094d4b0f9281f0b1d4c99,6,10050.04,0,-13.333333333333334,4.5,0.0,0.0
73,05ff92fedb5be47920fea08e501238b9,59,23808.17,2,-17.736842105263158,4.237288135593221,6.779661016949152,3.389830508474576
74,062c325cd6a2b87845fab56b4ec2eeae,2,157.08,0,-9.5,5.0,0.0,0.0
75,062ce95fa2ad4dfaedfc79260130565f,55,8721.44,2,-13.166666666666666,4.036363636363636,10.909090909090908,3.6363636363636362
76,06532f10282704ef4c69168b914b77be,8,10918.74,0,-12.714285714285714,4.25,12.5,0.0
77,06579cb253ecd5a3a12a9e6eb6bf8f47,62,6226.610000000001,4,-9.901639344262295,4.080645161290323,11.29032258064516,6.451612903225806
78,066a6914e1ebf3ea95a216c73a986b91,68,11115.95,2,-17.136363636363637,4.08955223880597,7.352941176470589,2.941176470588235
79,0691148aee60ca47977c187804f935ae,47,7359.45,1,-13.808510638297872,4.170212765957447,10.638297872340425,2.127659574468085
80,0692610d8abe24f287e9fae90ea0bbee,4,205.72,1,-6.25,4.0,0.0,25.0
81,06a2c3af7b3aee5d69171b0e14f0ee87,392,48550.24,74,-11.367609254498715,3.9896907216494846,13.77551020408163,18.877551020408163
82,06bb3a2fe5e7b7a845b13e8fb91bd944,17,1862.33,0,-13.823529411764707,4.588235294117647,0.0,0.0
83,06df0c10d34e459d9672bc77388742eb,26,9595.77,1,-13.461538461538462,4.346153846153846,7.6923076923076925,3.8461538461538463
84,06e5eefc71ec47ae763c5c6f8db7064f,92,24381.84,0,-16.733333333333334,3.922222222222222,10.869565217391305,0.0
85,07017df32dc5f2f1d2801e579548d620,8,1128.24,0,-24.5,4.0,12.5,0.0
86,070d165398b553f3b4b851c216b8a358,32,4396.75,4,-8.419354838709678,3.3225806451612905,25.0,12.5
87,0725b8c0f3f906e58f70cbe76b7c748c,17,2905.99,4,-10.75,3.588235294117647,29.411764705882355,23.52941176470588
88,0743a0239d764b9a0f959a57d07e36ab,4,403.21999999999997,0,-7.0,4.75,0.0,0.0
89,0747d5bb69f0586cc869d8af4c50f93e,14,555.49,1,-15.583333333333334,3.357142857142857,28.57142857142857,7.142857142857142
90,0761743cbffb25d7148189e9f1a5f03a,3,327.4,0,-9.666666666666666,4.666666666666667,0.0,0.0
91,077c5fae4bea9500e3737b16f71b9d3a,4,177.24,0,-7.75,4.5,0.0,0.0
92,0791d9fc1e30678ecf03d3e55fa108d3,5,1028.99,0,-16.4,4.0,20.0,0.0
93,079d295dcbf06ee8bb1b65ba964eb2b6,5,540.09,0,-11.2,4.6,0.0,0.0
94,07a9bc7f61396b658ddf3ac534efe44c,1,135.49,0,-5.0,3.0,0.0,0.0
95,07bf9669d84d1f11be443a9dd938f698,18,2422.22,0,-18.166666666666668,3.7222222222222223,22.22222222222222,0.0
96,07d75e33f2750d97d467fb57e4dfdd8a,2,759.59,0,-11.5,2.5,50.0,0.0
97,07de60b03d150fb3ea09eab5da5e4c8b,9,889.0,1,-12.666666666666666,4.333333333333333,11.11111111111111,11.11111111111111
98,07e8e8fc5222bb358e6f259da3197074,2,74.86,0,-6.5,4.0,0.0,0.0
99,080102cd0a76b09e0dcf55fcacc60e05,124,7912.71,5,-11.860655737704919,4.475806451612903,4.838709677419355,4.032258064516129
100,080199a181c46c657dc5aa235411be3b,79,15544.880000000001,1,-9.632911392405063,4.615384615384615,1.2658227848101267,1.2658227848101267
101,08061dc0fc165ed41288cc7acde738ee,4,182.22,1,-1.0,4.5,0.0,25.0
102,08084d990eb3f53af056ccbc1730c8a7,12,606.79,0,-15.75,4.454545454545454,0.0,0.0
103,081acf3de680d554796c9cf041be7bc2,4,1802.8,1,-14.0,3.25,25.0,25.0
104,082e0bf4cb865a6533b1e8e498cc0255,11,3064.33,2,-14.636363636363637,3.272727272727273,18.181818181818183,18.181818181818183
105,085f6f7e049c996695fb2074fe38d45e,6,435.96000000000004,0,-13.833333333333334,4.0,16.666666666666664,0.0
106,08633c14ef2db992c11f840f04fad4cd,74,9068.82,4,-10.891891891891891,4.364864864864865,4.054054054054054,5.405405405405405
107,0873d9f8f36123f8d910f4760e788cfb,6,7426.65,2,-7.833333333333333,3.1666666666666665,33.33333333333333,33.33333333333333
108,0885aaf116795758dfeb5f1032487bcd,28,3162.32,0,-12.0,4.214285714285714,3.571428571428571,0.0
109,0887a9f087bcd5d9f6642b52f897fc6c,12,1862.35,1,-12.416666666666666,4.416666666666667,0.0,8.333333333333332
110,08ad4ac1388e4420ca531c3edfc46198,6,310.66999999999996,0,-10.666666666666666,2.8333333333333335,33.33333333333333,0.0
111,08cdbae123ff67ca4e36d9d641ce0119,4,4195.46,2,1.25,3.25,25.0,50.0
112,08d0949a9a17c027262db1f3c450c26c,12,557.8399999999999,0,-11.75,3.6666666666666665,16.666666666666664,0.0
113,08d1c9478fb0d7d7fcac9c0da4e82fc7,1,605.5699999999999,0,-13.0,5.0,0.0,0.0
114,08d2d642cf72b622b14dde1d2f5eb2f5,17,1235.26,2,-11.5,4.3125,0.0,11.76470588235294
115,08f5819815f3d06545011850bd70f0a8,3,522.83,0,-15.333333333333334,4.666666666666667,0.0,0.0
116,091065b789659bc3cd9af9cb3a6253ff,2,1444.37,0,-11.0,3.5,0.0,0.0
117,0936e1837d0c79253456bbb2ffaaef10,1,70.02,0,-12.0,5.0,0.0,0.0
118,093805f8f2aeb63881444571e1f48f30,22,1559.73,1,-10.227272727272727,4.181818181818182,13.636363636363635,4.545454545454546
119,094ced053e257ae8cae57205592d6712,19,1978.23,0,-15.68421052631579,4.052631578947368,15.789473684210526,0.0
120,0951a6e282947e09cd47969f4ed0b47f,7,580.32,0,-7.571428571428571,4.857142857142857,0.0,0.0
121,09883d9ab71c8fe8a9bfc7fc3075b07e,5,406.17,1,-5.25,3.4,20.0,20.0
122,099095b050cfe8eb1ddff5317587e96e,17,5909.150000000001,3,-9.75,3.235294117647059,35.294117647058826,17.647058823529413
123,09bad886111255c5b5030314fc7f1a4a,5,560.36,0,-4.4,5.0,0.0,0.0
124,09f952a5f58d2285b0372551ae8f9b01,50,13346.46,3,-11.8,3.84,14.000000000000002,6.0
125,0a198e95d32b1be2da9424c962a6ebfa,1,86.66999999999999,0,-4.0,5.0,0.0,0.0
126,0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,484.8,0,-10.0,5.0,0.0,0.0
127,0a85ebe4e328db81ac9109781205e2f7,12,805.65,1,-8.416666666666666,4.583333333333333,0.0,8.333333333333332
128,0aa124728afc1131dff5655f4c6f487b,2,958.78,0,,1.0,100.0,0.0
129,0aa2205ca24f113f4658a5c536667426,4,988.1,0,-11.25,4.0,25.0,0.0
130,0ac4201fda2c68ebc0e47cb9423cf3c9,13,1910.8700000000001,1,-12.307692307692308,4.230769230769231,7.6923076923076925,7.6923076923076925
131,0ad80de75c811326389cfb1daba7d45e,6,1564.72,0,-12.5,5.0,0.0,0.0
132,0adac9fbd9a2b63cccaac4f8756c1ca8,110,18460.22,6,-10.915094339622641,4.045871559633028,10.909090909090908,5.454545454545454
133,0ade5cc4a305ed7093a23f68ca47519c,2,201.26999999999998,0,-21.0,5.0,0.0,0.0
134,0aea4c6ae1505b3228ddf3dd7822ee5b,8,1579.66,2,-6.5,3.875,12.5,25.0
135,0af2ab31141893d26aca5a404a537dab,1,74.51,0,-6.0,5.0,0.0,0.0
136,0af977692321d895349eded183341d28,2,277.22,0,-8.5,4.5,0.0,0.0
137,0afccdb8a34ee5c79f7c06faf2b4d56e,25,1613.78,2,-10.375,4.041666666666667,8.0,8.0
138,0b09101900100c0e9d312861fad5a1b9,1,168.36,0,-61.0,4.0,0.0,0.0
139,0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1550.6399999999999,0,-18.0,4.666666666666667,0.0,0.0
140,0b18d63d0cd1d723567903fd34a07df2,9,1944.03,0,-16.0,4.777777777777778,0.0,0.0
141,0b1ca3ef18a63d7eb0c8897fa0849c08,1,62.87,0,-6.0,5.0,0.0,0.0
142,0b35c634521043bf4b47e21547b99ab5,51,15008.74,8,-12.66,3.36,25.49019607843137,15.686274509803921
143,0b36063d5818f81ccb94b54adfaebbf5,1,783.0,0,-21.0,5.0,0.0,0.0
144,0b3f27369a4d8df98f7eb91077e438ac,2,171.39000000000001,0,-10.0,4.0,0.0,0.0
145,0b46f784306be7200ca1700aa55d819f,1,30.86,0,-15.0,5.0,0.0,0.0
146,0b64bcdb0784abc139af04077d49a20e,4,205.81,0,-18.0,4.75,0.0,0.0
147,0b90b6df587eb83608a64ea8b390cf07,164,32207.64,6,-18.404907975460123,4.012269938650307,13.414634146341465,3.6585365853658534
148,0bae85eb84b9fb3bd773911e89288d54,137,10406.4,1,-15.139705882352942,4.2700729927007295,5.109489051094891,0.7299270072992701
149,0bb27263628258b8111a0262769fa9db,1,33.16,0,-17.0,5.0,0.0,0.0
150,0bb738e4d789e63e2267697c42d35a2d,30,3030.6400000000003,1,-14.0,4.6,0.0,3.3333333333333335
151,0be8ff43f22e456b4e0371b2245e4d01,161,14384.65,10,-11.737179487179487,3.950310559006211,14.285714285714285,6.211180124223603
152,0bebbb2cea103a4a020c95d43fd7d754,9,1514.34,0,-10.444444444444445,4.888888888888889,0.0,0.0
153,0bf0150d5b9d60d9cd2906003332f085,39,6872.34,6,-6.846153846153846,3.789473684210526,17.94871794871795,15.384615384615385
154,0bfd0b434243adc5c2e1aa6baf19c6aa,6,436.99,0,-20.5,3.6666666666666665,0.0,0.0
155,0c7533c71df861ec58ad7ff999ed0e8d,61,3863.51,3,-10.131147540983607,4.147540983606557,11.475409836065573,4.918032786885246
156,0c7f30ae9b147eca07affbef92832a6a,5,567.11,0,-16.8,5.0,0.0,0.0
157,0c8380b62e38e8a1e6adbeba7eb9688c,182,21455.83,9,-11.85,4.038888888888889,9.89010989010989,4.945054945054945
158,0cab2da43793a6f3c5ed8514c5f54627,3,366.90000000000003,0,-21.333333333333332,5.0,0.0,0.0
159,0cbcee27c791afa0cdcb08587a2013a8,39,6141.3099999999995,4,-15.342105263157896,3.8461538461538463,10.256410256410255,10.256410256410255
160,0d33a55da925bbf1ff02af5f6059fc7f,22,932.91,1,-11.590909090909092,4.454545454545454,4.545454545454546,4.545454545454546
161,0d4c8269e7f0401201794deef160edd6,3,892.03,0,-6.0,3.6666666666666665,33.33333333333333,0.0
162,0d83f8e03188682112cc0d93523705cc,4,820.57,1,-11.0,3.75,25.0,25.0
163,0d85bbda9889ce1f7e63778d24f346eb,51,6469.7,6,-11.666666666666666,4.2,9.803921568627452,11.76470588235294
164,0daf5180aa44356f60f8effa533b55a2,2,183.63,0,-5.0,5.0,0.0,0.0
165,0db783cfcd3b73998abc6e10e59a102f,132,11076.55,5,-13.098484848484848,4.206106870229007,7.575757575757576,3.787878787878788
166,0dd184061fb0eaa7ca37932c68ab91c5,161,23766.420000000002,17,-10.490683229813664,4.03125,11.180124223602485,10.559006211180124
167,0ddefe3c7a032b91f4e25b9c3a08fca1,9,552.9,0,-9.222222222222221,4.555555555555555,0.0,0.0
168,0df3984f9dfb3d49ac6366acbd3bbb85,87,11520.210000000001,1,-14.80232558139535,4.344827586206897,10.344827586206897,1.1494252873563218
169,0dfbed20065e425d2eaefb101f9816c0,3,133.6,1,-2.0,2.6666666666666665,33.33333333333333,33.33333333333333
170,0e44d110fa6a54e121cb2c095a77762f,6,293.38,1,-7.333333333333333,4.333333333333333,16.666666666666664,16.666666666666664
171,0e72c1a751b496722a6cb1f10653b62a,3,192.10000000000002,0,-12.333333333333334,4.666666666666667,0.0,0.0
172,0e982cff76cc0579f632cea8a0e38c9d,7,1480.31,0,-11.666666666666666,4.0,0.0,0.0
173,0ea22c1cfbdc755f86b9b54b39c16043,237,15075.31,2,-16.88034188034188,4.3931623931623935,5.485232067510549,0.8438818565400843
174,0eaa7e33d73809f1f925f7d07c506cbd,15,1746.9,0,-14.8,4.714285714285714,0.0,0.0
175,0ebd97a106433a45a4aebe57c1799778,31,3661.6800000000003,0,-17.032258064516128,4.483870967741935,6.451612903225806,0.0
176,0ec28cec4046a4a199b6de9b4c891d97,3,352.64,0,-6.666666666666667,5.0,0.0,0.0
177,0ed6ce5d87fd9c69eaacaeb778d67235,43,2829.25,6,-12.785714285714286,4.404761904761905,2.3255813953488373,13.953488372093023
178,0ee4fb99ac55ffbbc98795aa01b7f8fa,1,70.92999999999999,0,-15.0,5.0,0.0,0.0
179,0ef83d7d83ed97cd2a0049ac8be5f88a,48,5447.81,1,-14.083333333333334,4.148936170212766,4.166666666666666,2.083333333333333
180,0f0c984a4a955310903b6b6008660bad,4,481.38,0,-10.0,3.75,25.0,0.0
181,0f519b0d2e5eb2227c93dd25038bfc01,1,102.9,0,-40.0,5.0,0.0,0.0
182,0f7eea709efdf942b5f95c7516dbacd7,3,240.06,0,-20.0,4.0,0.0,0.0
183,0f80a40c312b2472dca482cf50f5186f,1,150.0,0,-17.0,3.0,0.0,0.0
184,0f94588695d71662beec8d883ffacf09,1,27.59,0,-12.0,5.0,0.0,0.0
185,0fe2d9733ed841eb064503920015a8c0,3,498.35,0,-13.333333333333334,4.666666666666667,0.0,0.0
186,0ff83046c3fa22efee8ecf291888b191,10,1023.3800000000001,0,-17.7,4.8,0.0,0.0
187,0ffa40d54288e4f3499b8780dd0f144f,33,2746.4700000000003,4,-12.0,4.484848484848484,3.0303030303030303,12.121212121212121
188,10076e5788b8ee532724bcd460baf762,23,1198.78,1,-12.347826086956522,4.565217391304348,4.3478260869565215,4.3478260869565215
189,10089e9f2fd0c668a8fd4e52e1698888,3,1199.31,0,-16.666666666666668,4.333333333333333,0.0,0.0
190,101921376b577a4540dc30e9009133ca,1,394.49,0,,2.0,0.0,0.0
191,101a3a003516bc11253298b2fad3cb65,5,524.0,0,-8.6,4.8,0.0,0.0
192,1025f0e2d44d7041d6cf58b6550e0bfa,915,172860.69,72,-10.9,3.9944873208379272,13.333333333333334,7.868852459016394
193,10264f60a8f0a4d2f30810f5c661c673,4,326.46000000000004,0,-8.75,5.0,0.0,0.0
194,1099a00e0ee3a50935e6c2447ca090c5,3,910.8299999999999,1,-9.666666666666666,3.6666666666666665,0.0,33.33333333333333
195,10cdd491d1dbea8fb4ead97b19c334ce,3,287.76,0,-18.0,5.0,0.0,0.0
196,10ff823eda2b032e2c93d17a7d294736,9,1459.5300000000002,0,-14.125,3.888888888888889,11.11111111111111,0.0
197,112453736dbe3889cfb74e1aaa0ba0c1,7,2154.77,0,-7.0,4.142857142857143,0.0,0.0
198,1127b7f2594683f2510f1c2c834a486b,114,8673.04,2,-11.245454545454546,4.087719298245614,9.649122807017543,1.7543859649122806
199,11305281b50fff20ae8bb473f8e11876,35,7973.21,4,-12.82857142857143,4.314285714285714,5.714285714285714,11.428571428571429
200,113e3a788b935f48aad63e1c41dac1bd,39,1533.95,2,-15.0,4.315789473684211,2.564102564102564,5.128205128205128
201,116ccb1a1604bc88e4d234a8c23f33de,61,2948.33,2,-10.262295081967213,4.639344262295082,3.278688524590164,3.278688524590164
202,11742f81550ac064cc9a40f67151d9ad,2,831.01,0,-5.0,5.0,0.0,0.0
203,117cfc326c6d50da67ca858ff5c0c852,5,536.08,0,-9.2,4.6,0.0,0.0
204,11938fcc75f6902fea1d0a6f72b54a57,2,737.1400000000001,0,-21.0,3.0,50.0,0.0
205,119c7f1a00ef43fad0e57604e76a747c,2,206.82000000000002,0,-6.5,4.5,0.0,0.0
206,119d1aef1b4144adba89163f6cd9f5d4,4,1298.24,0,-12.0,4.75,0.0,0.0
207,11bfa66332777660bd0640ee84d47006,76,5608.54,11,-9.052631578947368,3.8684210526315788,15.789473684210526,14.473684210526317
208,11d4c477d09821164bca4f70a2eae031,3,140.86,0,-12.0,5.0,0.0,0.0
209,11eac105f3f90a9b87b19c89d91e24f3,5,927.8299999999999,0,-13.8,3.6,20.0,0.0
210,11fb6f6d341adbe19e81733701704635,3,1596.6599999999999,0,-7.333333333333333,5.0,0.0,0.0
211,120476eb7a04c149d14772edaf5d9bf2,4,2519.63,0,-13.25,4.25,0.0,0.0
212,1284de4ae8aa26997e748c851557cf0e,3,1546.8400000000001,0,-9.0,2.6666666666666665,33.33333333333333,0.0
213,128639473a139ac0f3e5f5ade55873a5,533,21694.45,22,-12.246679316888045,4.185958254269449,7.5046904315197,4.127579737335835
214,128f9bfbe4c7d5185033914b1de3d39a,14,1650.49,1,-12.846153846153847,4.714285714285714,0.0,7.142857142857142
215,12a8eb0f8d1cd3270695bf2a99f55966,2,436.66999999999996,0,-10.0,3.5,0.0,0.0
216,12b9676b00f60f3b700e83af21824c0e,135,30342.69,1,-21.2406015037594,4.507462686567164,2.9629629629629632,0.7407407407407408
217,12c2ed9cded6138cf0c75f525f565fc7,4,366.01,1,-4.25,4.25,0.0,25.0
218,13074f016982ff2bd6c58ced8682f000,14,3111.7000000000003,3,-7.923076923076923,3.9285714285714284,14.285714285714285,21.428571428571427
219,131fcb0a0c9a47bba4474aacff0f14b7,4,406.41,0,-8.0,4.0,0.0,0.0
220,1336efc61c316ddf92c899eb817f7cae,74,6355.29,6,-11.58108108108108,4.0,10.81081081081081,8.108108108108109
221,134285d1f41da5c13a756ee8142c8a4e,3,1653.6299999999999,0,-9.333333333333334,3.3333333333333335,33.33333333333333,0.0
222,134a288e7de827ec5ec62e3ec9c3a295,9,1004.0,0,-10.88888888888889,4.777777777777778,0.0,0.0
223,134b867a0f7f8bbe6abf10f91874891e,1,922.8399999999999,0,-19.0,4.0,0.0,0.0
224,13511db12ac61e2f89c53b72a944a60b,6,1063.97,0,-12.833333333333334,3.5,33.33333333333333,0.0
225,1352e06ae67b410cdae0b2a22361167b,4,765.22,2,2.5,2.3333333333333335,50.0,50.0
226,1354d51653f645349064725ed204e85e,18,2694.72,0,-18.833333333333332,3.8333333333333335,16.666666666666664,0.0
227,138dbe45fc62f1e244378131a6801526,49,1814.8,1,-10.775510204081632,4.081632653061225,10.204081632653061,2.0408163265306123
228,139157dd4daa45c25b0807ffff348363,1,37.68,0,-13.0,4.0,0.0,0.0
229,13c2ed7698b3ca92dad49e849219da59,8,653.29,0,-10.0,4.375,12.5,0.0
230,13d058e4eeac2ce8217660b2f8a05812,23,4755.88,2,-10.272727272727273,4.217391304347826,8.695652173913043,8.695652173913043
231,13d95f0f6f73943d4ceffad0fc2cd32c,1,309.32,1,2.0,3.0,0.0,100.0
232,13dd308f81fea30cc670c656b2b46cc3,3,151.14,0,-6.333333333333333,5.0,0.0,0.0
233,13e85aac53340018b40c2af68001b7e0,1,31.92,0,-35.0,5.0,0.0,0.0
234,13f57c12a00ed4610db646b913a7f5c6,7,821.1500000000001,1,-7.857142857142857,4.857142857142857,0.0,14.285714285714285
235,13fa2a6c6b9d0f43cb588d7c82117a12,9,4719.44,3,-5.777777777777778,4.111111111111111,11.11111111111111,33.33333333333333
236,141440cad9341e553f8401c574a2aa38,11,1579.0,0,-21.818181818181817,4.454545454545454,9.090909090909092,0.0
237,1430239a858e7682bbc43b20758af153,18,929.54,0,-10.411764705882353,4.111111111111111,11.11111111111111,0.0
238,1444c08e64d55fb3c25f0f09c07ffcf2,1,2818.74,0,-22.0,1.0,100.0,0.0
239,1464afc72f696af775557a821c2e253f,29,1513.78,1,-12.517241379310345,4.241379310344827,6.896551724137931,3.4482758620689653
